System Name,Body Name,Type,POI Id,Latitude,Longitude,Cmdr,Journal
Col 173 Sector ID-Z c14-0, A 4,Unknown,1,55.54314,41.301373,Seven,"{
    ""timestamp"": ""2020-12-28T12:25:49Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=1;"",
    ""Name_Localised"": ""Ancient Ruins (1)"",
    ""SystemAddress"": 85932577482,
    ""BodyID"": 11,
    ""BodyName"": ""Col 173 Sector ID-Z c14-0 A 4"",
    ""Latitude"": 55.54314,
    ""Longitude"": 41.301373
}"
Col 173 Sector ZK-O d6-24, 3 a,Unknown,1,0.063424,-146.908936,Seven,"{
    ""timestamp"": ""2020-12-28T12:34:48Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=1;"",
    ""Name_Localised"": ""Ancient Ruins (1)"",
    ""SystemAddress"": 835379448155,
    ""BodyID"": 15,
    ""BodyName"": ""Col 173 Sector ZK-O d6-24 3 a"",
    ""Latitude"": 0.063424,
    ""Longitude"": -146.908936
}"
Col 173 Sector ZK-O d6-24, 3 a,Unknown,3,-0.084229,-147.087906,Seven,"{
    ""timestamp"": ""2020-12-28T12:34:47Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=3;"",
    ""Name_Localised"": ""Ancient Ruins (3)"",
    ""SystemAddress"": 835379448155,
    ""BodyID"": 15,
    ""BodyName"": ""Col 173 Sector ZK-O d6-24 3 a"",
    ""Latitude"": -0.084229,
    ""Longitude"": -147.087906
}"
Col 173 Sector ZK-O d6-24, 3 a,Unknown,2,0.112168,-146.941422,Seven,"{
    ""timestamp"": ""2020-12-28T12:34:48Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=2;"",
    ""Name_Localised"": ""Ancient Ruins (2)"",
    ""SystemAddress"": 835379448155,
    ""BodyID"": 15,
    ""BodyName"": ""Col 173 Sector ZK-O d6-24 3 a"",
    ""Latitude"": 0.112168,
    ""Longitude"": -146.941422
}"
Col 173 Sector ZK-O d6-24, 3 a,Unknown,1,28.157928,136.398956,Seven,"{
    ""timestamp"": ""2020-12-28T12:35:49Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=1;"",
    ""Name_Localised"": ""Ancient Ruins (1)"",
    ""SystemAddress"": 835379448155,
    ""BodyID"": 15,
    ""BodyName"": ""Col 173 Sector ZK-O d6-24 3 a"",
    ""Latitude"": 28.157928,
    ""Longitude"": 136.398956
}"
Col 173 Sector ZK-O d6-24, 3 a,Unknown,2,54.755604,135.805252,Seven,"{
    ""timestamp"": ""2020-12-28T12:35:49Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=2;"",
    ""Name_Localised"": ""Ancient Ruins (2)"",
    ""SystemAddress"": 835379448155,
    ""BodyID"": 15,
    ""BodyName"": ""Col 173 Sector ZK-O d6-24 3 a"",
    ""Latitude"": 54.755604,
    ""Longitude"": 135.805252
}"
Col 173 Sector ZK-O d6-24, 3 a,Unknown,3,-58.55965,-104.943794,Seven,"{
    ""timestamp"": ""2020-12-28T13:42:07Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=3;"",
    ""Name_Localised"": ""Ancient Ruins (3)"",
    ""SystemAddress"": 835379448155,
    ""BodyID"": 15,
    ""BodyName"": ""Col 173 Sector ZK-O d6-24 3 a"",
    ""Latitude"": -58.55965,
    ""Longitude"": -104.943794
}"
Col 173 Sector ZK-O d6-24, 3 a,Unknown,1,28.157928,136.398956,Seven,"{
    ""timestamp"": ""2020-12-28T13:42:07Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=1;"",
    ""Name_Localised"": ""Ancient Ruins (1)"",
    ""SystemAddress"": 835379448155,
    ""BodyID"": 15,
    ""BodyName"": ""Col 173 Sector ZK-O d6-24 3 a"",
    ""Latitude"": 28.157928,
    ""Longitude"": 136.398956
}"
Col 173 Sector ZK-O d6-24, 3 a,Unknown,2,54.755604,135.805252,Seven,"{
    ""timestamp"": ""2020-12-28T13:42:07Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=2;"",
    ""Name_Localised"": ""Ancient Ruins (2)"",
    ""SystemAddress"": 835379448155,
    ""BodyID"": 15,
    ""BodyName"": ""Col 173 Sector ZK-O d6-24 3 a"",
    ""Latitude"": 54.755604,
    ""Longitude"": 135.805252
}"
Col 173 Sector ZK-O d6-24, 3 a,Unknown,1,28.157927,136.398956,Seven,"{
    ""timestamp"": ""2020-12-28T13:43:22Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=1;"",
    ""Name_Localised"": ""Ancient Ruins (1)"",
    ""SystemAddress"": 835379448155,
    ""BodyID"": 15,
    ""BodyName"": ""Col 173 Sector ZK-O d6-24 3 a"",
    ""Latitude"": 28.157927,
    ""Longitude"": 136.398956
}"
Col 173 Sector ZK-O d6-24, 3 a,Unknown,2,54.755604,135.805267,Seven,"{
    ""timestamp"": ""2020-12-28T13:43:22Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=2;"",
    ""Name_Localised"": ""Ancient Ruins (2)"",
    ""SystemAddress"": 835379448155,
    ""BodyID"": 15,
    ""BodyName"": ""Col 173 Sector ZK-O d6-24 3 a"",
    ""Latitude"": 54.755604,
    ""Longitude"": 135.805267
}"
Col 173 Sector ZK-O d6-24, 3 a,Unknown,3,-58.559666,-104.943802,Seven,"{
    ""timestamp"": ""2020-12-28T14:08:17Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=3;"",
    ""Name_Localised"": ""Ancient Ruins (3)"",
    ""SystemAddress"": 835379448155,
    ""BodyID"": 15,
    ""BodyName"": ""Col 173 Sector ZK-O d6-24 3 a"",
    ""Latitude"": -58.559666,
    ""Longitude"": -104.943802
}"
Col 173 Sector ZK-O d6-24, 3 a,Unknown,2,54.755604,135.805252,Seven,"{
    ""timestamp"": ""2020-12-28T14:08:17Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=2;"",
    ""Name_Localised"": ""Ancient Ruins (2)"",
    ""SystemAddress"": 835379448155,
    ""BodyID"": 15,
    ""BodyName"": ""Col 173 Sector ZK-O d6-24 3 a"",
    ""Latitude"": 54.755604,
    ""Longitude"": 135.805252
}"
Col 173 Sector ZK-O d6-24, 3 a,Unknown,1,28.157927,136.398956,Seven,"{
    ""timestamp"": ""2020-12-28T14:08:17Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=1;"",
    ""Name_Localised"": ""Ancient Ruins (1)"",
    ""SystemAddress"": 835379448155,
    ""BodyID"": 15,
    ""BodyName"": ""Col 173 Sector ZK-O d6-24 3 a"",
    ""Latitude"": 28.157927,
    ""Longitude"": 136.398956
}"
Col 173 Sector ZK-O d6-24, 3 a,Unknown,1,28.15793,136.398956,Seven,"{
    ""timestamp"": ""2020-12-28T14:36:29Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=1;"",
    ""Name_Localised"": ""Ancient Ruins (1)"",
    ""SystemAddress"": 835379448155,
    ""BodyID"": 15,
    ""BodyName"": ""Col 173 Sector ZK-O d6-24 3 a"",
    ""Latitude"": 28.15793,
    ""Longitude"": 136.398956
}"
Col 173 Sector ZK-O d6-24, 3 a,Unknown,3,-58.559666,-104.943802,Seven,"{
    ""timestamp"": ""2020-12-28T14:36:29Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=3;"",
    ""Name_Localised"": ""Ancient Ruins (3)"",
    ""SystemAddress"": 835379448155,
    ""BodyID"": 15,
    ""BodyName"": ""Col 173 Sector ZK-O d6-24 3 a"",
    ""Latitude"": -58.559666,
    ""Longitude"": -104.943802
}"
Col 173 Sector ZK-O d6-24, 3 a,Unknown,2,54.755604,135.805252,Seven,"{
    ""timestamp"": ""2020-12-28T14:36:29Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=2;"",
    ""Name_Localised"": ""Ancient Ruins (2)"",
    ""SystemAddress"": 835379448155,
    ""BodyID"": 15,
    ""BodyName"": ""Col 173 Sector ZK-O d6-24 3 a"",
    ""Latitude"": 54.755604,
    ""Longitude"": 135.805252
}"
Col 173 Sector DM-L c8-0, B 2,Unknown,1,-51.4977,101.731537,Seven,"{
    ""timestamp"": ""2020-12-28T14:46:38Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=1;"",
    ""Name_Localised"": ""Ancient Ruins (1)"",
    ""SystemAddress"": 85731250834,
    ""BodyID"": 20,
    ""BodyName"": ""Col 173 Sector DM-L c8-0 B 2"",
    ""Latitude"": -51.4977,
    ""Longitude"": 101.731537
}"
Col 173 Sector DM-L c8-0, B 2,Unknown,3,-21.508905,59.789093,Seven,"{
    ""timestamp"": ""2020-12-28T14:46:39Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=3;"",
    ""Name_Localised"": ""Ancient Ruins (3)"",
    ""SystemAddress"": 85731250834,
    ""BodyID"": 20,
    ""BodyName"": ""Col 173 Sector DM-L c8-0 B 2"",
    ""Latitude"": -21.508905,
    ""Longitude"": 59.789093
}"
Col 173 Sector DM-L c8-0, B 2,Unknown,2,21.220156,49.133324,Seven,"{
    ""timestamp"": ""2020-12-28T14:46:41Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=2;"",
    ""Name_Localised"": ""Ancient Ruins (2)"",
    ""SystemAddress"": 85731250834,
    ""BodyID"": 20,
    ""BodyName"": ""Col 173 Sector DM-L c8-0 B 2"",
    ""Latitude"": 21.220156,
    ""Longitude"": 49.133324
}"
Col 173 Sector DM-L c8-0, B 2,Unknown,1,-51.4977,101.731552,Seven,"{
    ""timestamp"": ""2020-12-28T14:47:37Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=1;"",
    ""Name_Localised"": ""Ancient Ruins (1)"",
    ""SystemAddress"": 85731250834,
    ""BodyID"": 20,
    ""BodyName"": ""Col 173 Sector DM-L c8-0 B 2"",
    ""Latitude"": -51.4977,
    ""Longitude"": 101.731552
}"
Col 173 Sector DM-L c8-0, B 2,Unknown,3,-21.508919,59.789093,Seven,"{
    ""timestamp"": ""2020-12-28T15:13:38Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=3;"",
    ""Name_Localised"": ""Ancient Ruins (3)"",
    ""SystemAddress"": 85731250834,
    ""BodyID"": 20,
    ""BodyName"": ""Col 173 Sector DM-L c8-0 B 2"",
    ""Latitude"": -21.508919,
    ""Longitude"": 59.789093
}"
Col 173 Sector DM-L c8-0, B 2,Unknown,1,-51.497692,101.731552,Seven,"{
    ""timestamp"": ""2020-12-28T15:13:38Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=1;"",
    ""Name_Localised"": ""Ancient Ruins (1)"",
    ""SystemAddress"": 85731250834,
    ""BodyID"": 20,
    ""BodyName"": ""Col 173 Sector DM-L c8-0 B 2"",
    ""Latitude"": -51.497692,
    ""Longitude"": 101.731552
}"
Col 173 Sector DM-L c8-0, B 2,Unknown,2,21.220163,49.133324,Seven,"{
    ""timestamp"": ""2020-12-28T15:13:38Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=2;"",
    ""Name_Localised"": ""Ancient Ruins (2)"",
    ""SystemAddress"": 85731250834,
    ""BodyID"": 20,
    ""BodyName"": ""Col 173 Sector DM-L c8-0 B 2"",
    ""Latitude"": 21.220163,
    ""Longitude"": 49.133324
}"
Col 173 Sector DM-L c8-0, B 2,Unknown,2,21.220165,49.133324,Seven,"{
    ""timestamp"": ""2020-12-28T15:15:19Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=2;"",
    ""Name_Localised"": ""Ancient Ruins (2)"",
    ""SystemAddress"": 85731250834,
    ""BodyID"": 20,
    ""BodyName"": ""Col 173 Sector DM-L c8-0 B 2"",
    ""Latitude"": 21.220165,
    ""Longitude"": 49.133324
}"
Col 173 Sector DM-L c8-0, B 2,Unknown,2,21.220165,49.133324,Seven,"{
    ""timestamp"": ""2020-12-28T15:43:49Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=2;"",
    ""Name_Localised"": ""Ancient Ruins (2)"",
    ""SystemAddress"": 85731250834,
    ""BodyID"": 20,
    ""BodyName"": ""Col 173 Sector DM-L c8-0 B 2"",
    ""Latitude"": 21.220165,
    ""Longitude"": 49.133324
}"
Col 173 Sector DM-L c8-0, B 2,Unknown,1,-51.497692,101.731552,Seven,"{
    ""timestamp"": ""2020-12-28T15:43:49Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=1;"",
    ""Name_Localised"": ""Ancient Ruins (1)"",
    ""SystemAddress"": 85731250834,
    ""BodyID"": 20,
    ""BodyName"": ""Col 173 Sector DM-L c8-0 B 2"",
    ""Latitude"": -51.497692,
    ""Longitude"": 101.731552
}"
Col 173 Sector DM-L c8-0, B 2,Unknown,3,-21.508919,59.789093,Seven,"{
    ""timestamp"": ""2020-12-28T15:43:49Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=3;"",
    ""Name_Localised"": ""Ancient Ruins (3)"",
    ""SystemAddress"": 85731250834,
    ""BodyID"": 20,
    ""BodyName"": ""Col 173 Sector DM-L c8-0 B 2"",
    ""Latitude"": -21.508919,
    ""Longitude"": 59.789093
}"
Col 173 Sector DM-L c8-0, B 2,Unknown,3,-21.508919,59.789093,Seven,"{
    ""timestamp"": ""2020-12-28T15:45:17Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=3;"",
    ""Name_Localised"": ""Ancient Ruins (3)"",
    ""SystemAddress"": 85731250834,
    ""BodyID"": 20,
    ""BodyName"": ""Col 173 Sector DM-L c8-0 B 2"",
    ""Latitude"": -21.508919,
    ""Longitude"": 59.789093
}"
Col 173 Sector DM-L c8-0, B 2,Unknown,2,21.220165,49.133324,Seven,"{
    ""timestamp"": ""2020-12-28T16:07:59Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=2;"",
    ""Name_Localised"": ""Ancient Ruins (2)"",
    ""SystemAddress"": 85731250834,
    ""BodyID"": 20,
    ""BodyName"": ""Col 173 Sector DM-L c8-0 B 2"",
    ""Latitude"": 21.220165,
    ""Longitude"": 49.133324
}"
Col 173 Sector DM-L c8-0, B 2,Unknown,3,-21.508919,59.789093,Seven,"{
    ""timestamp"": ""2020-12-28T16:07:59Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=3;"",
    ""Name_Localised"": ""Ancient Ruins (3)"",
    ""SystemAddress"": 85731250834,
    ""BodyID"": 20,
    ""BodyName"": ""Col 173 Sector DM-L c8-0 B 2"",
    ""Latitude"": -21.508919,
    ""Longitude"": 59.789093
}"
Col 173 Sector DM-L c8-0, B 2,Unknown,1,-51.497692,101.731552,Seven,"{
    ""timestamp"": ""2020-12-28T16:07:59Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=1;"",
    ""Name_Localised"": ""Ancient Ruins (1)"",
    ""SystemAddress"": 85731250834,
    ""BodyID"": 20,
    ""BodyName"": ""Col 173 Sector DM-L c8-0 B 2"",
    ""Latitude"": -51.497692,
    ""Longitude"": 101.731552
}"
Col 173 Sector DM-L c8-0, B 3,Unknown,1,21.763811,-112.11879,Seven,"{
    ""timestamp"": ""2020-12-28T16:11:08Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=1;"",
    ""Name_Localised"": ""Ancient Ruins (1)"",
    ""SystemAddress"": 85731250834,
    ""BodyID"": 21,
    ""BodyName"": ""Col 173 Sector DM-L c8-0 B 3"",
    ""Latitude"": 21.763811,
    ""Longitude"": -112.11879
}"
Col 173 Sector DM-L c8-0, B 3,Unknown,1,21.763819,-112.118782,Seven,"{
    ""timestamp"": ""2020-12-28T16:12:05Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=1;"",
    ""Name_Localised"": ""Ancient Ruins (1)"",
    ""SystemAddress"": 85731250834,
    ""BodyID"": 21,
    ""BodyName"": ""Col 173 Sector DM-L c8-0 B 3"",
    ""Latitude"": 21.763819,
    ""Longitude"": -112.118782
}"
Col 173 Sector DM-L c8-0, B 3,Unknown,1,21.763819,-112.118782,Seven,"{
    ""timestamp"": ""2020-12-28T16:39:44Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=1;"",
    ""Name_Localised"": ""Ancient Ruins (1)"",
    ""SystemAddress"": 85731250834,
    ""BodyID"": 21,
    ""BodyName"": ""Col 173 Sector DM-L c8-0 B 3"",
    ""Latitude"": 21.763819,
    ""Longitude"": -112.118782
}"
Col 173 Sector GM-V d2-3, AB 1 b,Unknown,1,-43.609516,-115.420158,Seven,"{
    ""timestamp"": ""2020-12-28T16:47:31Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=1;"",
    ""Name_Localised"": ""Ancient Ruins (1)"",
    ""SystemAddress"": 113774610747,
    ""BodyID"": 19,
    ""BodyName"": ""Col 173 Sector GM-V d2-3 AB 1 b"",
    ""Latitude"": -43.609516,
    ""Longitude"": -115.420158
}"
Col 173 Sector GM-V d2-3, AB 1 b,Unknown,3,-47.073288,-112.00116,Seven,"{
    ""timestamp"": ""2020-12-28T16:47:31Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=3;"",
    ""Name_Localised"": ""Ancient Ruins (3)"",
    ""SystemAddress"": 113774610747,
    ""BodyID"": 19,
    ""BodyName"": ""Col 173 Sector GM-V d2-3 AB 1 b"",
    ""Latitude"": -47.073288,
    ""Longitude"": -112.00116
}"
Col 173 Sector GM-V d2-3, AB 1 b,Unknown,2,-46.051788,9.520378,Seven,"{
    ""timestamp"": ""2020-12-28T16:47:31Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=2;"",
    ""Name_Localised"": ""Ancient Ruins (2)"",
    ""SystemAddress"": 113774610747,
    ""BodyID"": 19,
    ""BodyName"": ""Col 173 Sector GM-V d2-3 AB 1 b"",
    ""Latitude"": -46.051788,
    ""Longitude"": 9.520378
}"
Col 173 Sector GM-V d2-3, AB 1 b,Unknown,3,-47.073277,-112.001175,Seven,"{
    ""timestamp"": ""2020-12-28T16:48:46Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=3;"",
    ""Name_Localised"": ""Ancient Ruins (3)"",
    ""SystemAddress"": 113774610747,
    ""BodyID"": 19,
    ""BodyName"": ""Col 173 Sector GM-V d2-3 AB 1 b"",
    ""Latitude"": -47.073277,
    ""Longitude"": -112.001175
}"
Col 173 Sector GM-V d2-3, AB 1 b,Unknown,1,-43.609516,-115.420143,Seven,"{
    ""timestamp"": ""2020-12-28T16:48:46Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=1;"",
    ""Name_Localised"": ""Ancient Ruins (1)"",
    ""SystemAddress"": 113774610747,
    ""BodyID"": 19,
    ""BodyName"": ""Col 173 Sector GM-V d2-3 AB 1 b"",
    ""Latitude"": -43.609516,
    ""Longitude"": -115.420143
}"
Col 173 Sector GM-V d2-3, AB 1 b,Unknown,2,-46.051765,9.520394,Seven,"{
    ""timestamp"": ""2020-12-28T17:13:29Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=2;"",
    ""Name_Localised"": ""Ancient Ruins (2)"",
    ""SystemAddress"": 113774610747,
    ""BodyID"": 19,
    ""BodyName"": ""Col 173 Sector GM-V d2-3 AB 1 b"",
    ""Latitude"": -46.051765,
    ""Longitude"": 9.520394
}"
Col 173 Sector GM-V d2-3, AB 1 b,Unknown,3,-47.073277,-112.001175,Seven,"{
    ""timestamp"": ""2020-12-28T17:13:29Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=3;"",
    ""Name_Localised"": ""Ancient Ruins (3)"",
    ""SystemAddress"": 113774610747,
    ""BodyID"": 19,
    ""BodyName"": ""Col 173 Sector GM-V d2-3 AB 1 b"",
    ""Latitude"": -47.073277,
    ""Longitude"": -112.001175
}"
Col 173 Sector GM-V d2-3, AB 1 b,Unknown,1,-43.609516,-115.420158,Seven,"{
    ""timestamp"": ""2020-12-28T17:13:29Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=1;"",
    ""Name_Localised"": ""Ancient Ruins (1)"",
    ""SystemAddress"": 113774610747,
    ""BodyID"": 19,
    ""BodyName"": ""Col 173 Sector GM-V d2-3 AB 1 b"",
    ""Latitude"": -43.609516,
    ""Longitude"": -115.420158
}"
Col 173 Sector GM-V d2-3, AB 1 b,Unknown,2,-46.051765,9.520394,Seven,"{
    ""timestamp"": ""2020-12-28T17:15:08Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=2;"",
    ""Name_Localised"": ""Ancient Ruins (2)"",
    ""SystemAddress"": 113774610747,
    ""BodyID"": 19,
    ""BodyName"": ""Col 173 Sector GM-V d2-3 AB 1 b"",
    ""Latitude"": -46.051765,
    ""Longitude"": 9.520394
}"
Col 173 Sector GM-V d2-3, AB 1 b,Unknown,3,-47.073273,-112.001175,Seven,"{
    ""timestamp"": ""2020-12-29T12:47:53Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=3;"",
    ""Name_Localised"": ""Ancient Ruins (3)"",
    ""SystemAddress"": 113774610747,
    ""BodyID"": 19,
    ""BodyName"": ""Col 173 Sector GM-V d2-3 AB 1 b"",
    ""Latitude"": -47.073273,
    ""Longitude"": -112.001175
}"
Col 173 Sector GM-V d2-3, AB 1 b,Unknown,1,-43.609516,-115.420158,Seven,"{
    ""timestamp"": ""2020-12-29T12:47:53Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=1;"",
    ""Name_Localised"": ""Ancient Ruins (1)"",
    ""SystemAddress"": 113774610747,
    ""BodyID"": 19,
    ""BodyName"": ""Col 173 Sector GM-V d2-3 AB 1 b"",
    ""Latitude"": -43.609516,
    ""Longitude"": -115.420158
}"
Col 173 Sector GM-V d2-3, AB 1 b,Unknown,2,-46.051765,9.520392,Seven,"{
    ""timestamp"": ""2020-12-29T12:47:53Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=2;"",
    ""Name_Localised"": ""Ancient Ruins (2)"",
    ""SystemAddress"": 113774610747,
    ""BodyID"": 19,
    ""BodyName"": ""Col 173 Sector GM-V d2-3 AB 1 b"",
    ""Latitude"": -46.051765,
    ""Longitude"": 9.520392
}"
Col 173 Sector GM-V d2-3, AB 1 b,Unknown,1,-43.609516,-115.420143,Seven,"{
    ""timestamp"": ""2020-12-29T12:49:35Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=1;"",
    ""Name_Localised"": ""Ancient Ruins (1)"",
    ""SystemAddress"": 113774610747,
    ""BodyID"": 19,
    ""BodyName"": ""Col 173 Sector GM-V d2-3 AB 1 b"",
    ""Latitude"": -43.609516,
    ""Longitude"": -115.420143
}"
Col 173 Sector GM-V d2-3, AB 1 b,Unknown,3,-47.073273,-112.001175,Seven,"{
    ""timestamp"": ""2020-12-29T12:49:35Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=3;"",
    ""Name_Localised"": ""Ancient Ruins (3)"",
    ""SystemAddress"": 113774610747,
    ""BodyID"": 19,
    ""BodyName"": ""Col 173 Sector GM-V d2-3 AB 1 b"",
    ""Latitude"": -47.073273,
    ""Longitude"": -112.001175
}"
Col 173 Sector GM-V d2-3, AB 1 b,Unknown,1,-43.609516,-115.420158,Seven,"{
    ""timestamp"": ""2020-12-29T13:14:41Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=1;"",
    ""Name_Localised"": ""Ancient Ruins (1)"",
    ""SystemAddress"": 113774610747,
    ""BodyID"": 19,
    ""BodyName"": ""Col 173 Sector GM-V d2-3 AB 1 b"",
    ""Latitude"": -43.609516,
    ""Longitude"": -115.420158
}"
Col 173 Sector GM-V d2-3, AB 1 b,Unknown,3,-47.073277,-112.001175,Seven,"{
    ""timestamp"": ""2020-12-29T13:14:41Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=3;"",
    ""Name_Localised"": ""Ancient Ruins (3)"",
    ""SystemAddress"": 113774610747,
    ""BodyID"": 19,
    ""BodyName"": ""Col 173 Sector GM-V d2-3 AB 1 b"",
    ""Latitude"": -47.073277,
    ""Longitude"": -112.001175
}"
Col 173 Sector GM-V d2-3, AB 1 b,Unknown,2,-46.051765,9.520394,Seven,"{
    ""timestamp"": ""2020-12-29T13:14:41Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=2;"",
    ""Name_Localised"": ""Ancient Ruins (2)"",
    ""SystemAddress"": 113774610747,
    ""BodyID"": 19,
    ""BodyName"": ""Col 173 Sector GM-V d2-3 AB 1 b"",
    ""Latitude"": -46.051765,
    ""Longitude"": 9.520394
}"
Col 173 Sector GM-V d2-3, AB 1 c,Unknown,1,-72.878639,-5.440485,Seven,"{
    ""timestamp"": ""2020-12-29T13:17:18Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=1;"",
    ""Name_Localised"": ""Ancient Ruins (1)"",
    ""SystemAddress"": 113774610747,
    ""BodyID"": 20,
    ""BodyName"": ""Col 173 Sector GM-V d2-3 AB 1 c"",
    ""Latitude"": -72.878639,
    ""Longitude"": -5.440485
}"
Col 173 Sector GM-V d2-3, AB 1 c,Unknown,2,-70.964546,11.068052,Seven,"{
    ""timestamp"": ""2020-12-29T13:17:18Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=2;"",
    ""Name_Localised"": ""Ancient Ruins (2)"",
    ""SystemAddress"": 113774610747,
    ""BodyID"": 20,
    ""BodyName"": ""Col 173 Sector GM-V d2-3 AB 1 c"",
    ""Latitude"": -70.964546,
    ""Longitude"": 11.068052
}"
Col 173 Sector GM-V d2-3, AB 1 c,Unknown,1,-72.878647,-5.440516,Seven,"{
    ""timestamp"": ""2020-12-29T13:18:00Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=1;"",
    ""Name_Localised"": ""Ancient Ruins (1)"",
    ""SystemAddress"": 113774610747,
    ""BodyID"": 20,
    ""BodyName"": ""Col 173 Sector GM-V d2-3 AB 1 c"",
    ""Latitude"": -72.878647,
    ""Longitude"": -5.440516
}"
Col 173 Sector GM-V d2-3, AB 1 c,Unknown,2,-70.964523,11.068074,Seven,"{
    ""timestamp"": ""2020-12-29T13:18:00Z"",
    ""event"": ""ApproachSettlement"",
    ""Name"": ""$Ancient:#index=2;"",
    ""Name_Localised"": ""Ancient Ruins (2)"",
    ""SystemAddress"": 113774610747,
    ""BodyID"": 20,
    ""BodyName"": ""Col 173 Sector GM-V d2-3 AB 1 c"",
    ""Latitude"": -70.964523,
    ""Longitude"": 11.068074
}"
